probe_id	symbol	GSM494556.CEL	GSM494557.CEL	GSM494558.CEL	GSM494559.CEL	GSM494560.CEL	GSM494561.CEL	GSM494562.CEL	GSM494563.CEL	GSM494564.CEL	GSM494565.CEL	GSM494566.CEL	GSM494567.CEL	GSM494568.CEL	GSM494569.CEL	GSM494570.CEL	GSM494571.CEL	GSM494572.CEL	GSM494573.CEL	GSM494574.CEL	GSM494575.CEL	GSM494576.CEL	GSM494577.CEL	GSM494578.CEL	GSM494579.CEL	GSM494580.CEL	GSM494581.CEL	GSM494582.CEL	GSM494583.CEL	GSM494584.CEL	GSM494585.CEL	GSM494586.CEL	GSM494587.CEL	GSM494588.CEL	GSM494589.CEL	GSM494590.CEL	GSM494591.CEL	GSM494592.CEL	GSM494593.CEL	GSM494594.CEL	GSM494595.CEL	GSM494596.CEL	GSM494597.CEL	GSM494598.CEL	GSM494599.CEL	GSM494600.CEL	GSM494601.CEL	GSM494602.CEL	GSM494603.CEL	GSM494604.CEL	GSM494605.CEL	GSM494606.CEL	GSM494607.CEL	GSM494608.CEL	GSM494609.CEL	GSM494610.CEL	GSM494611.CEL	GSM494612.CEL	GSM494613.CEL	GSM494614.CEL	GSM494615.CEL	GSM494616.CEL	GSM494617.CEL	GSM494618.CEL	GSM494619.CEL	GSM494620.CEL	GSM494621.CEL	GSM494622.CEL	GSM494623.CEL	GSM494624.CEL	GSM494625.CEL	GSM494626.CEL	GSM494627.CEL	GSM494628.CEL	GSM494629.CEL	GSM494630.CEL	GSM494631.CEL	GSM494632.CEL	GSM494633.CEL	GSM494634.CEL	GSM494635.CEL	GSM494636.CEL	GSM494637.CEL	GSM494638.CEL	GSM494639.CEL	GSM494640.CEL	GSM494641.CEL	GSM494642.CEL	GSM494643.CEL	GSM494644.CEL	GSM494645.CEL	GSM494646.CEL	GSM494647.CEL	GSM494648.CEL	GSM494649.CEL	GSM494650.CEL	GSM494651.CEL	GSM494652.CEL	GSM494653.CEL	GSM494654.CEL	GSM494655.CEL	GSM494656.CEL	GSM494657.CEL	GSM494658.CEL	GSM494659.CEL	GSM494660.CEL	GSM494661.CEL	GSM494662.CEL	GSM494663.CEL	GSM494664.CEL	GSM494665.CEL	GSM494666.CEL	GSM494667.CEL	GSM494668.CEL	GSM494669.CEL	GSM494670.CEL	GSM494671.CEL	GSM494672.CEL	GSM494673.CEL	GSM494674.CEL	GSM494675.CEL	logFC	t	P.Value	adj.P.Val	B
214774_x_at	TOX3	9.643522516	11.55709211	7.049751316	9.831570644	9.460764655	8.022775246	7.602403042	3.305048963	8.616189777	10.40944054	8.862360828	8.601464779	8.419686416	7.357336233	7.159846425	8.0569066	10.48207506	9.82981541	3.880903477	9.494196315	7.777971234	8.636968121	9.97262917	8.706645334	9.67319532	10.10436443	10.72383602	9.352232657	9.517372947	10.78199065	10.13679092	9.044277921	9.360777062	9.048847903	7.25102881	8.778642742	10.39278529	9.696455375	6.911728975	10.57173091	7.05107553	7.010819553	6.10022252	9.468919221	9.216573699	9.036368091	9.828755659	7.65475681	6.896077803	5.614930813	9.750913465	7.431790192	9.844749031	10.23756116	7.193548648	10.79056574	11.40783723	10.15373826	9.455667325	8.587633404	5.670715282	4.465654849	3.757307916	4.937013835	5.666258343	4.687243705	4.144286907	4.882812302	4.293663776	5.627753076	4.607975842	4.593505448	4.784436284	5.458409837	7.079375287	9.272308118	6.375884076	6.798268369	6.541493846	6.081228755	5.430256922	5.747069091	6.490334124	6.473082635	4.323695668	5.838590464	5.346666393	5.396321136	4.901033998	4.355667878	6.604950095	6.021358241	5.464006937	5.706942726	3.93100411	3.949883203	6.786178471	5.579046477	3.932039424	5.333049189	4.475930346	8.461498722	5.781571199	5.211117357	7.164951322	4.159104492	5.133946169	4.161705789	4.867553272	5.943101175	5.904617576	6.253443247	7.06800249	6.913694833	4.685622585	6.218746568	9.892223035	6.312567848	4.572934868	3.753764585	3.20905093	12.03645113	2.23E-22	5.40E-20	40.33732479
215454_x_at	SFTPC	7.586114998	12.7968536	7.80489836	11.15729249	8.196688098	11.10956692	7.193563584	6.890862486	8.931145213	6.48891688	7.021483372	11.16775973	11.29881388	13.51104012	9.271095383	12.51508142	9.392712019	8.648566876	6.893531866	6.553179182	8.115365467	6.72196169	12.43585734	6.508545738	9.900527949	10.74991131	6.628884769	5.906668602	10.97538076	8.928324395	6.474471667	7.103690585	11.12710981	9.575183787	10.76596312	6.916247799	9.968395009	11.13079936	11.00934058	6.522048661	7.040139414	6.950189433	6.209955216	6.902232302	7.437739823	7.360772554	8.016373107	11.1149672	10.26543993	12.55564743	11.31215854	9.855678462	9.451015046	7.813249656	7.211640767	7.38008837	7.293144085	10.12961033	7.295078134	9.914903029	12.99139816	12.61405846	11.6025521	11.82057424	12.02763863	11.99483521	12.20305931	11.72167646	12.0073683	11.58612189	13.00633662	12.95969733	12.60858095	12.95324098	12.92622128	12.85212387	12.61451418	12.33191238	12.77812453	12.69370225	12.69651335	12.97097669	12.48452431	12.52000945	12.79485444	12.23583479	12.40722266	12.59690495	12.58372952	12.94333575	12.64900483	12.66859025	12.23984566	12.76005737	12.22196154	12.73499677	12.38597761	12.474816	12.5900283	12.73627896	12.2348515	7.416401911	11.56662119	12.56322159	12.88927888	12.39168251	12.14129531	12.53340653	12.05374714	12.73308834	12.22713112	12.38504038	11.48270553	11.76562856	10.78854815	12.75728647	11.43899269	12.49121003	12.53161573	6.4270509	-3.323402285	-11.14002177	3.12E-20	4.49E-18	35.46590864
216623_x_at	TOX3	9.848841765	11.62525699	7.196946773	10.01910333	9.786765514	8.696752417	8.056579051	3.505726593	8.929478599	10.63750318	9.230234478	8.919694924	8.603270991	7.774768983	7.375996629	8.01883263	10.12569453	9.894635881	3.988959506	9.927886251	8.101271551	8.917614976	10.15567908	9.046784044	9.616130022	10.42359854	11.08209318	9.568642365	9.791276826	11.13110779	10.4279761	9.314670322	9.630788528	9.307223218	7.23148378	9.033384179	10.69446449	9.942771174	6.874335809	10.90522367	6.771083236	7.107131074	6.342297752	9.796092426	9.665427151	9.652156273	10.20901878	7.987368331	7.342404163	6.16662209	10.14863867	8.013582922	10.02057949	10.51042635	7.781667847	11.26334913	11.60698334	10.21754695	9.682518386	8.809424973	6.025631947	4.842466101	4.329690299	5.580938151	6.407032557	5.088606463	4.545769853	5.748702178	4.151597113	5.812678956	4.722163407	4.815883621	4.985271231	6.117282967	7.171373356	9.548192453	6.858799448	7.034983582	7.000553947	6.320890104	5.822806473	5.746564223	6.72615195	6.773263944	4.696173236	6.198586466	5.976126251	5.646865014	5.608134494	4.526235133	6.942274966	6.547189618	5.779104442	6.257275058	4.325972283	3.844624598	7.128691691	6.183047164	4.223811984	5.718575703	4.86201067	7.939235404	6.397731177	5.604464698	7.593126247	4.785701939	5.474196947	4.907865398	5.109763525	6.366199771	6.116213039	6.683974314	7.265248141	7.338728815	4.879685469	6.660198373	10.14707557	6.902326902	5.256253363	3.725848427	3.110965623	11.70604957	1.37E-21	2.69E-19	38.54509182
217046_s_at	AGER	7.59164032	7.22954548	7.134204982	6.785400997	7.340560821	8.067580023	5.899153887	6.5027158	6.924581224	6.212817134	5.817982766	8.642866103	8.875713252	9.358442417	6.539033533	8.596943259	6.965098562	7.237667562	6.160741425	6.187224274	6.022792694	6.290985851	7.520358429	5.847174792	6.985578838	7.476216134	6.48906665	6.956776692	7.077782645	5.926043493	6.341861006	6.035403918	6.121217746	7.153924382	5.940980536	6.203724532	7.368456842	6.500271775	8.391256605	6.354539019	6.228446983	5.77198509	6.351933573	6.093407744	6.227237493	5.895375021	7.09794136	9.577973174	7.860852336	10.22673073	8.429036778	7.440601065	7.936427429	7.48603349	6.694455968	6.198342822	7.463867425	6.503668045	6.244626367	6.85307414	10.96581996	10.99284694	11.34302389	9.986771213	10.91481529	10.60567093	9.536124816	9.65541473	10.36175951	10.92698025	10.89801105	10.16664252	9.941486558	10.36119305	10.96626099	9.929547421	11.65463712	10.59091707	10.61784544	10.31569121	10.81720327	11.00829442	10.39385101	10.81370933	10.27912671	11.25272868	11.45336108	11.18949035	10.28388183	10.82554521	10.0944022	10.81933021	10.7646221	10.63087631	9.20948171	11.31167508	11.38639685	11.22553325	10.45921584	11.13180904	9.826327031	7.174191017	9.136828555	11.30540817	10.46183285	10.66495015	11.26707793	10.65051243	10.32414568	9.670541888	10.90394708	11.26655592	9.989307166	10.80464288	9.879809838	10.80461101	10.52505458	10.8393817	11.05953841	6.364428539	-3.489079064	-20.13089622	2.62E-40	1.43E-35	80.87444099
217428_s_at	COL10A1	7.917134846	7.659448064	11.55305101	10.14826081	10.66176143	8.063212111	9.120456541	10.73292902	10.58754443	11.30785327	11.48107049	6.620907901	9.500023454	5.359583678	9.929687548	6.390003271	6.064325776	6.479874402	10.23813965	10.35882965	8.169800315	10.46047767	7.344905009	12.33346702	9.719288781	8.098018288	5.383912949	11.1130177	9.442041019	8.714940399	7.78104282	9.577158837	9.840252797	11.36508318	8.573466653	6.533751463	8.072812685	9.734376262	5.27798342	10.67340988	4.514778209	9.182846375	6.058311959	10.34088409	10.72633988	10.93335824	10.02447119	10.54465279	10.47491413	4.375417721	8.347085169	6.531782155	5.969511142	8.103294334	10.09898645	11.01291161	7.569717855	5.79801179	8.964309636	9.150632097	4.771958957	4.326576352	4.117202697	3.953695438	4.871152391	5.394337611	4.442747069	4.161340718	4.012964316	4.540171049	5.467204405	4.271136251	6.588728381	4.274143186	4.123254158	5.59910351	3.910286907	3.798948285	4.277072185	4.498148204	3.724929352	4.494304287	4.884617875	4.326576352	4.168819567	4.504982305	4.262455332	4.274622543	4.499184711	4.313104407	4.508897123	4.2373979	4.357858708	4.143983282	4.498913875	4.226243855	5.53274548	4.313712232	4.28467513	4.499165126	4.367286731	4.665641733	4.417829959	4.619136359	4.22301484	4.090007879	4.089011906	4.547549084	4.551962355	4.875364124	4.349949961	4.337298431	5.383440012	5.008780004	4.633130333	4.42537658	4.686230659	5.011558936	4.484043918	4.179275203	4.27837118	16.09280276	9.10E-32	2.49E-28	61.62278773
217546_at	MT1M	10.49230553	8.264136524	10.91364028	9.867574261	7.635024101	9.696000408	5.449324955	5.305786742	7.671980093	7.955382356	9.944873124	8.056979996	12.05399678	11.01226662	8.316694233	6.920201352	5.148846337	7.301771517	6.169158145	5.334325638	5.648955194	6.18839591	7.030032188	7.528427212	6.602219528	7.326328725	4.009464961	6.606171938	6.486543696	9.386401121	5.876504681	5.7518515	8.087279353	7.220791635	5.658615746	5.91847306	6.572916288	7.340451728	6.499634565	6.577035223	5.309987869	8.383680439	5.543063238	7.274301772	8.539571244	8.980016835	6.306108876	12.15523368	8.933736087	8.355506827	7.932971551	7.510397795	10.43720928	8.740859285	5.95398153	5.317177873	4.831931499	7.417471403	7.716157156	11.09807273	10.62398897	11.35451834	13.01244062	13.03816467	12.82395647	11.63174584	8.898510435	11.13756968	12.7214715	11.63754324	11.99554068	12.39065852	11.88634309	12.86997962	7.956780319	9.222322773	9.838898899	9.46812571	9.161949184	10.02707303	11.03664526	10.86356816	7.087432616	11.62331072	10.97039923	11.93592189	9.66198963	12.37589359	9.782396237	12.10297463	10.29332005	10.6501634	9.09202922	11.05971425	11.73098627	9.301418774	8.920933316	12.13754757	10.1761116	11.42163507	6.676582977	6.162787261	10.11921935	10.47831059	9.950607698	12.11806879	10.14317698	13.22762418	11.13624766	7.912432187	10.9606414	10.79705391	12.4639958	10.66291511	11.24640382	11.4576388	11.67700163	11.14609831	10.05710672	8.354778481	-3.135107742	-9.944058924	2.30E-17	1.74E-15	28.95494255
218469_at	GREM1	6.209442339	4.278845437	9.327541361	7.012739213	10.24967943	5.972620043	10.01329212	11.99223196	10.33287714	11.15518682	10.01745681	6.698533805	10.52017665	4.375541578	9.146335746	4.729201093	5.501748794	8.547138052	10.52704438	9.022812405	4.831288591	10.75429063	4.193518268	11.17790168	8.664316656	5.257083604	4.205500902	8.285938908	9.119578807	9.104365841	8.20005803	6.559980802	9.022610225	10.42502299	7.255214402	7.940352926	4.810373317	9.656659326	5.070046548	9.887358624	5.533371213	10.8202696	9.990687097	7.32699153	10.1966443	8.090314496	8.949174009	10.39172525	11.53273233	4.888461315	6.411690674	10.10446199	4.21744617	4.625519559	12.15760168	8.801957784	5.326592037	4.897597761	8.721303934	5.151223158	4.467727773	4.280455167	4.220234674	4.670883618	4.720985684	5.541054084	4.48128879	8.045515359	4.350970017	5.056002617	4.380607417	6.371308852	7.846347863	4.398422444	4.452371433	4.046874258	4.27182816	5.15348995	5.271656334	5.231867752	4.427440971	4.488582619	4.285332355	4.296957451	4.177168694	4.199497268	4.481407462	4.528313229	4.929715506	4.621678044	4.734414489	4.470404952	4.742444765	3.989846796	4.439035517	4.163302833	4.385678428	5.118181824	4.306398942	4.424778256	4.611555711	4.531028868	8.80575151	5.17933448	4.452906686	4.174199535	5.091797393	5.648411833	4.612026425	5.326613492	4.269255142	4.163109216	4.90584176	4.250335771	6.806183149	4.735373918	4.606754734	4.622618835	4.595078462	9.253459997	3.051259376	8.970715109	4.76E-15	2.26E-13	23.70209822
219230_at	TMEM100	8.484929158	8.372245973	10.0943135	7.412330922	5.051783965	8.003690764	5.357121935	7.076578555	7.443639239	6.635356929	8.134930447	9.266453808	9.593106028	11.81887716	8.147358567	7.27981659	5.995622129	6.491533967	5.25779725	5.304154095	5.648810208	6.536458804	8.680337053	5.138463832	8.891342982	8.984446986	5.152236499	4.915254059	9.044420331	7.618560736	5.45177951	5.010521192	8.778448379	8.906930289	4.820509168	8.446646809	8.830357353	6.512831806	7.432649166	6.298774275	5.299012916	7.413655246	6.951643475	9.044691958	10.95306194	7.214136752	5.656643515	9.382338779	9.780153013	12.07024573	9.4907333	9.115472347	6.586408266	9.304347284	5.167523757	5.635197356	6.17681568	7.229537105	6.096826021	8.033223623	12.3760706	11.69369732	12.60977749	11.66920108	11.93064468	12.10789596	8.097202367	10.64621412	11.22577964	12.74774273	10.59702143	10.55747793	11.26336372	11.95174824	10.74479935	9.895712498	12.30476492	10.25697474	11.61708359	10.93957333	10.90304352	12.1023371	10.61460934	10.68259682	12.06175797	12.69988942	12.7193824	12.37659049	11.3299404	12.98779191	13.21808748	11.82423818	10.56919129	12.46642905	8.793093858	12.28052043	12.51939852	11.30342517	7.700976038	12.28752015	7.234199075	4.873373166	8.101451791	11.94667539	11.02072482	12.71930387	12.31057615	10.15037782	11.93948934	11.77548725	13.15440929	12.43752755	10.12509973	12.43456832	9.151757715	10.91529393	10.23588855	10.28463907	12.7091919	4.819977226	-3.601508146	-11.03574628	5.55E-20	7.46E-18	34.89790082
223678_s_at		9.739083304	12.50249288	6.695757788	4.720385986	7.175375582	9.169358672	10.44557584	3.90461081	9.100699038	7.942855936	7.2992368	11.65037507	11.16080478	12.80277535	10.94815772	11.43032537	12.81073395	8.559848677	6.679172508	10.93631738	7.426348942	4.525335127	10.32855725	9.650623389	9.60418574	9.649238324	4.445269799	4.534694204	10.75390868	10.4820784	5.606925731	13.96914845	8.25915563	8.403406034	8.257524156	5.591255283	14.05388283	13.81112579	10.62674306	11.95355077	5.92408161	8.576711445	9.370286801	9.13380143	4.512306622	8.850958204	13.44439211	10.36921479	12.10430283	13.94468626	12.97005985	12.57313237	11.25535663	12.0592998	4.811560866	14.03870671	14.16480892	13.32873701	8.477821819	7.606333155	13.47152217	13.88911933	12.25414659	8.358714428	12.44248198	11.29919294	13.23108455	11.17288959	11.96183815	8.879721004	13.67924791	12.58044227	12.61875302	12.13650423	11.72089426	13.69940418	14.01060342	12.00824631	14.06943604	13.44045361	13.40633747	12.12687113	13.60478867	13.83260771	11.5249254	13.87462592	14.16291264	11.35075776	13.55138847	13.51560229	13.41548735	14.28261391	10.77588274	13.20262791	13.80962445	13.64270865	13.91769674	14.06284007	10.30002304	13.87249848	12.4538947	10.6929963	14.08417252	14.36289823	13.23423042	13.31318604	12.11345426	11.72567128	13.58791381	14.18739679	13.46708684	14.13590748	13.35417141	13.90152239	13.24585299	14.1956598	14.19835576	13.88286925	14.09398202	4.038552399	-3.205063853	-7.318768837	3.09E-11	6.59E-10	15.0740283
225681_at	CTHRC1	10.78884619	9.421756296	12.36636729	10.73972068	12.41655613	10.60684761	11.85754824	13.08635882	12.66293131	12.59215157	12.94373078	10.38873848	11.64482324	9.231175232	11.92542107	9.266171792	9.199466277	11.68327526	12.23061338	11.58857967	11.24120123	12.64989589	8.199542863	13.32084484	11.08585636	9.682743095	8.954860229	12.37447504	11.74433058	10.06407166	10.89941717	10.59345031	11.87503401	12.51461511	11.37410167	10.6095435	9.50517917	11.2126103	8.779913334	12.23017213	10.49709157	12.32790339	11.70479634	10.87297873	12.71560521	12.14613962	11.90896284	12.35630147	11.85758474	8.825743104	9.45691851	11.80596833	7.574600807	9.704638829	12.24984853	11.81252428	9.43938759	7.263257168	11.29935155	10.46089438	7.209428469	7.621634872	6.976642978	6.882100928	7.948169638	8.994928444	11.17461311	8.149629278	7.109596014	7.684723301	8.941613776	8.283056565	10.00596382	7.497882934	8.376464254	8.772675901	6.269559088	7.116498923	7.80782757	9.336395084	7.530854806	7.424619271	8.41526291	7.41367169	7.342512699	6.904214316	6.49055248	6.921355594	7.826968864	7.839473891	7.66706083	6.862321045	8.635029296	7.034274809	8.336356519	7.493726541	8.151455571	7.334053608	5.120696734	7.375918396	8.777535706	6.553764397	10.00679004	8.006102906	7.228148967	7.366273973	7.802520382	9.278845576	8.174807256	9.554002229	7.927236913	7.027383744	7.914563927	7.517537768	9.077340216	8.268870203	7.003115345	8.734354137	6.878812379	10.03744786	3.140303268	13.76265311	1.87E-26	1.19E-23	49.58851328
226228_at	AQP4	8.845242031	12.44091123	7.08306195	10.7161783	11.55234929	11.12183853	8.315932407	3.678949444	10.46409909	6.677546857	9.140450313	11.88504862	10.76599338	12.02876193	6.722614579	10.57498213	9.529972159	9.630969384	3.636519886	6.349796288	7.360535827	3.93835288	10.23667594	3.630244007	11.87974673	11.57137453	3.75229283	8.147332415	10.06848045	7.829732774	3.74187855	9.836930558	8.155476077	9.938855008	7.738150666	4.260217674	12.24449185	10.06887315	11.09746671	10.66947699	3.9137179	6.536899426	6.615931304	10.63619745	8.034137554	10.31868432	11.22118406	10.78362266	10.59205255	12.85952954	12.31887136	10.40500779	12.56239031	11.28114228	3.89265415	9.919501892	11.58827505	12.13222576	9.367387095	12.90093311	12.30977538	12.39562347	12.00634916	12.06367267	12.36661606	11.81387951	12.16484691	11.08776888	12.49809989	12.44806445	12.53500013	12.20172395	11.79833045	12.19899217	12.51941378	12.05615177	13.1134375	12.48200872	12.11942889	12.39573364	12.70898944	12.62328527	12.75063965	12.34077622	12.42367068	12.815094	12.80357322	12.27467113	12.51493119	12.3797017	12.71390894	12.56328235	12.35050014	12.18684272	11.84944841	12.16365643	12.83792029	12.78872932	11.18843548	12.77237227	11.78853913	7.632727403	12.59128935	12.81113648	12.11899871	12.23465668	12.93186094	11.80439599	12.44985555	13.0896649	12.54926618	12.56693904	12.21762555	12.80697768	11.02312124	12.781325	12.61883165	12.29680545	12.85172673	3.81115715	-3.056568301	-7.691540958	4.45E-12	1.12E-10	16.97446152
228766_at	CD36	6.54425225	5.768841798	8.52240373	7.143247732	7.383020343	9.437810961	5.810291036	6.706495208	7.96522552	5.291274721	7.582294462	8.656544742	8.569492779	10.43231915	9.391793851	8.367787643	5.467441209	6.620913656	5.847942449	3.894304329	5.183860961	4.118931431	7.802482614	7.695862404	6.668314165	9.97064938	4.378319836	4.597572323	6.991766234	6.192239643	4.069408139	4.705265898	8.118700412	7.981758112	7.975075035	3.904620695	8.568222074	10.45279232	7.190455701	4.934720058	3.723346904	4.148053977	6.530314935	5.974731722	7.499850826	6.407034533	6.821675301	8.321607952	9.274352984	10.59593577	8.525809507	8.529671228	8.147758593	6.340337306	6.228823979	7.449545634	6.703521421	9.118832028	4.936737092	7.127817233	10.4522593	11.43878382	10.13783326	11.03763504	11.34642295	11.30696545	8.927780157	10.2554407	11.09766376	9.713792901	10.91032666	11.11743632	9.866282188	10.49000793	10.77143309	9.925087699	11.19428244	10.51275588	10.69085831	9.405691114	11.92058409	11.0581262	10.10311503	11.03129564	10.10424721	10.68835842	10.74850885	10.66297865	11.04607991	10.42417851	11.0987721	10.74361485	10.44340885	11.02247125	10.33856011	10.18963124	10.22788898	11.03511986	9.40967762	10.27344508	8.656648393	4.314947502	10.70942069	11.27985428	11.90591325	10.26660997	10.78849711	9.058158562	11.81030593	10.53669269	11.03308043	11.12666922	10.64872577	9.409603269	9.239936747	10.77425446	10.65800254	10.31781739	10.96846843	5.611507224	-3.382890689	-12.11778529	1.43E-22	3.60E-20	40.7777318
229309_at	ADRB1	4.374144093	8.080970614	8.972444718	9.324058403	8.368611519	6.850693202	4.058907001	6.156572958	5.351887512	5.18906315	7.347146169	8.78627811	9.269325786	10.51733341	5.726333318	8.431398434	5.408392221	6.642386457	4.230144774	7.648657897	3.915354922	4.485785947	8.369164802	4.355442915	7.859588252	7.824466601	8.355821541	8.753479825	8.734758256	7.978073418	4.078046598	6.333925194	8.077197125	7.670732464	6.130933332	3.852899661	7.413421539	5.747256656	6.955801119	6.960392748	4.563794438	4.945925579	4.667942257	8.351784196	8.4120848	8.221686337	4.134321346	8.147569491	7.179961167	9.189372188	8.753399749	7.517065921	9.963485807	8.561781617	4.919716716	4.712234249	6.549859973	8.243267247	6.435996166	9.93024025	10.92152943	10.40603132	12.15077556	11.37634428	12.08732304	11.51954524	7.377537972	10.97521147	11.53784577	12.04565984	9.494143153	10.79594423	9.881973359	11.17697391	10.77589929	10.13226467	10.65676084	10.25880062	9.056576581	10.04761233	10.36625876	11.06168334	9.015920142	10.01778736	10.92014377	11.453967	10.71397673	11.78019544	9.476999997	11.39397524	11.31249275	11.03100214	10.61306251	11.38237058	9.003286984	10.08924129	10.31588987	9.803513229	9.502049483	10.57980158	8.073039847	6.339244974	7.818036087	10.20483958	9.682550068	10.98149839	11.79715134	8.860885676	10.42784876	8.926081847	11.09982516	11.38399894	10.39411057	10.80891347	8.723368594	9.344710106	9.662100564	9.171756331	11.24843445	4.469524291	-3.2322918	-10.94913205	8.96E-20	1.15E-17	34.42600914
230030_at	HS6ST2	3.553704336	8.191901478	8.316427622	7.858898763	9.890675052	8.628196396	10.08653416	8.936325126	5.523791393	8.928714947	8.826136781	7.674648346	8.758887487	6.073373583	9.164062475	7.053028812	7.950199475	10.91522816	4.48632196	3.920921918	9.684581781	10.55794512	9.665448358	8.213270571	7.723005324	7.423381869	3.325928149	7.937026728	5.997206761	9.826275672	8.006913575	9.131203147	9.252926636	10.46600954	6.739942897	9.95736414	6.946576028	9.401025262	5.920270409	10.49868047	7.340654181	4.549103557	9.118073803	9.992849584	9.324853959	9.955368299	7.860038857	9.475850919	5.813274796	4.310879829	8.406591255	4.565991203	8.182154074	5.962785764	6.28585998	7.386908511	9.839550099	8.40550769	10.59524404	9.857615167	4.604711163	4.522795515	4.013981731	3.694106528	5.972378669	4.411238339	5.10120201	4.180423865	4.416876077	4.133734116	3.872613335	4.129356827	3.86403929	4.701353223	4.856612847	8.712412518	4.209825587	5.777956696	5.430921615	5.08669675	4.562123697	4.10272609	4.59132141	3.490546432	3.945894256	4.145385244	3.985055437	4.350269843	3.988648309	3.833456104	4.590509646	4.136051421	4.549916798	4.288218569	3.67597571	3.738346408	4.71240414	4.17019494	3.58495848	3.981218394	4.970761192	5.737303031	5.566769022	4.072491218	4.780258287	3.418086474	4.667921158	4.99574825	3.769139246	4.365381719	4.20228035	4.618566323	6.829038211	4.305699598	3.960105811	4.351201137	7.982605396	4.232893437	5.5425813	3.836116763	3.405345172	12.1538543	1.17E-22	3.01E-20	40.97292798
230469_at	RTKN2	4.255032611	4.045427573	4.283663642	3.738411957	3.938565309	4.428090289	4.887245596	3.901092207	4.917504943	3.931394748	3.681754935	5.390396967	4.714983028	5.311260843	4.659425715	5.298484957	4.281543181	5.881327282	4.097306099	3.798163955	4.810633881	3.764683699	4.080425371	3.969110135	4.049446935	4.128312906	3.594233798	4.169376871	4.063062642	3.674363666	4.109299152	3.629245015	3.632957729	4.890284284	3.681670464	3.754193846	3.891364722	3.684902266	5.182884632	3.791522861	3.86607421	3.495230489	3.845712141	3.781215669	3.921885539	3.798933887	3.526406337	5.05668017	5.561072318	7.707775674	4.780928698	4.367863755	3.945945607	4.279330855	3.68723923	3.501372622	3.938565309	3.835117779	4.14767951	3.798298812	7.872342051	8.335432689	7.272196062	7.743942635	8.213474586	8.489038091	6.384493002	6.326564535	7.927628785	8.70221233	8.040246277	7.575743678	6.464555664	5.332236491	8.608730212	7.162158629	9.750012592	8.94501159	7.167384509	7.762155254	8.896261383	9.318744604	8.120699089	9.172961507	8.156080686	7.796303528	9.110231525	8.297902529	7.332690724	7.464236746	8.312721361	9.017852105	8.92909556	7.882499526	5.972825153	8.490266573	8.354097277	8.273510963	6.041558728	8.24145256	5.731754856	3.976307459	5.732008248	8.07742003	9.3969014	7.577362909	8.588133916	5.485030296	8.89616579	7.560003552	9.01382331	7.981939813	6.250128683	9.001914496	5.274654772	7.777645778	6.866127646	7.99990347	8.654176152	4.720757359	-3.449722207	-18.43098752	8.04E-37	1.10E-32	73.03167726
230560_at	STXBP6	8.193502771	6.078721646	7.993484712	4.908865652	5.152760475	5.098732112	3.810749083	4.207485238	5.636205663	5.126030062	5.986835673	6.931133889	8.487011015	9.403418581	5.678186679	5.483393297	3.77672666	4.875956142	3.780658803	6.775181014	4.530036422	4.764177283	5.504057724	4.034363814	5.650397517	6.022178308	6.662365828	3.65233886	6.137887213	4.062863009	8.286094297	4.187862455	4.931095074	5.18881675	3.945663669	3.840998884	6.460003996	4.811648742	4.887656761	3.651646594	3.425462589	3.898633854	4.124129571	5.234906249	4.014902064	4.081874808	4.19611074	8.191550784	7.426807625	9.449796473	6.794984351	6.951017663	5.848721318	6.526939761	4.737023016	4.028308119	4.674140599	4.120985494	7.179967027	5.444362769	10.07353951	9.566059841	10.57419785	10.35849917	10.20193894	10.4440832	6.748536094	9.299244576	9.301509317	10.68712265	8.942874746	8.695563931	8.456694418	9.022244774	10.11716774	7.762570794	9.899646457	8.496582476	8.991888481	8.916887314	9.646664579	9.743707444	7.882696846	9.367308078	9.476434283	10.06761635	10.35707438	9.84187821	8.917303763	10.63982004	10.39463222	10.48106081	9.784334943	9.984743575	7.516302341	9.71536192	10.10980774	9.419035818	5.926723759	9.864159017	4.754533229	3.653259603	7.260048154	10.14240915	9.167645969	10.15260425	9.91466308	8.784509354	10.37709684	8.978555365	10.39032294	10.64727916	9.2617604	10.13907395	8.202646593	9.197787944	9.435658095	8.722057298	10.18252736	4.100546668	-3.670178109	-13.25864294	2.83E-25	1.41E-22	46.91130808
